id,file_name,duration,language
5447,azz_noticiero-15-06-2022_1762060.0-1764370.0,2 s,azz
5448,azz_noticiero-15-06-2022_1765020.0-1766360.0,1 s,azz
5449,azz_noticiero-15-06-2022_1766360.0-1768180.0,1 s,azz
5450,azz_noticiero-15-06-2022_1768180.0-1769740.0,1 s,azz
5451,azz_noticiero-15-06-2022_1769740.0-1770980.0,1 s,azz
5452,azz_noticiero-15-06-2022_1770980.0-1772800.0,1 s,azz
5453,azz_noticiero-15-06-2022_1772800.0-1774380.0,1 s,azz
5454,azz_noticiero-15-06-2022_1774380.0-1776980.0,2 s,azz
5455,azz_noticiero-15-06-2022_1776980.0-1777630.0,0 s,azz
5456,azz_noticiero-15-06-2022_1777630.0-1778150.0,0 s,azz
5457,azz_noticiero-15-06-2022_177790.0-179260.0,1 s,azz
5458,azz_noticiero-15-06-2022_1778150.0-1779080.0,0 s,azz
5459,azz_noticiero-15-06-2022_1779080.0-1779960.0,0 s,azz
5460,azz_noticiero-15-06-2022_1779960.0-1780600.0,0 s,azz
5461,azz_noticiero-15-06-2022_1780600.0-1781280.0,0 s,azz
5462,azz_noticiero-15-06-2022_1781280.0-1783170.0,1 s,azz
5463,azz_noticiero-15-06-2022_1783170.0-1785050.0,1 s,azz
5464,azz_noticiero-15-06-2022_1785050.0-1786120.0,1 s,azz
5465,azz_noticiero-15-06-2022_1786120.0-1787980.0,1 s,azz
5466,azz_noticiero-15-06-2022_1787980.0-1789670.0,1 s,azz
5467,azz_noticiero-15-06-2022_179260.0-179900.0,0 s,azz
5468,azz_noticiero-15-06-2022_1808710.0-1811830.0,3 s,azz
5469,azz_noticiero-15-06-2022_1811830.0-1813950.0,2 s,azz
5470,azz_noticiero-15-06-2022_1813950.0-1816350.0,2 s,azz
5471,azz_noticiero-15-06-2022_1816350.0-1817760.0,1 s,azz
5472,azz_noticiero-15-06-2022_1817760.0-1819360.0,1 s,azz
5473,azz_noticiero-15-06-2022_1819880.0-1823420.0,3 s,azz
5474,azz_noticiero-15-06-2022_1823420.0-1824660.0,1 s,azz
5475,azz_noticiero-15-06-2022_1824660.0-1827880.0,3 s,azz
5476,azz_noticiero-15-06-2022_1827880.0-1831520.0,3 s,azz
5477,azz_noticiero-15-06-2022_1831520.0-1832770.0,1 s,azz
5478,azz_noticiero-15-06-2022_1832770.0-1833590.0,0 s,azz
5479,azz_noticiero-15-06-2022_186940.0-188270.0,1 s,azz
5480,azz_noticiero-15-06-2022_188270.0-189550.0,1 s,azz
5481,azz_noticiero-15-06-2022_189550.0-191020.0,1 s,azz
5482,azz_noticiero-15-06-2022_191020.0-193300.0,2 s,azz
5483,azz_noticiero-15-06-2022_193300.0-194880.0,1 s,azz
5484,azz_noticiero-15-06-2022_194880.0-196960.0,2 s,azz
5485,azz_noticiero-15-06-2022_196960.0-198090.0,1 s,azz
5486,azz_noticiero-15-06-2022_198090.0-200260.0,2 s,azz
5487,azz_noticiero-15-06-2022_200260.0-201920.0,1 s,azz
5488,azz_noticiero-15-06-2022_201920.0-202780.0,0 s,azz
5489,azz_noticiero-15-06-2022_211190.0-212940.0,1 s,azz
5490,azz_noticiero-15-06-2022_212940.0-214540.0,1 s,azz
5491,azz_noticiero-15-06-2022_214540.0-216630.0,2 s,azz
5492,azz_noticiero-15-06-2022_216630.0-218170.0,1 s,azz
5493,azz_noticiero-15-06-2022_218170.0-219720.0,1 s,azz
5494,azz_noticiero-15-06-2022_219720.0-221280.0,1 s,azz
5495,azz_noticiero-15-06-2022_221790.0-224570.0,2 s,azz
5496,azz_noticiero-15-06-2022_224570.0-225660.0,1 s,azz
5497,azz_noticiero-15-06-2022_225660.0-226690.0,1 s,azz
5498,azz_noticiero-15-06-2022_226690.0-228440.0,1 s,azz
5499,azz_noticiero-15-06-2022_228440.0-229910.0,1 s,azz
5500,azz_noticiero-15-06-2022_229910.0-231040.0,1 s,azz
5501,azz_noticiero-15-06-2022_231790.0-233260.0,1 s,azz
5502,azz_noticiero-15-06-2022_233260.0-235030.0,1 s,azz
5503,azz_noticiero-15-06-2022_235030.0-237310.0,2 s,azz
5504,azz_noticiero-15-06-2022_237310.0-238190.0,0 s,azz
5505,azz_noticiero-15-06-2022_245010.0-247530.0,2 s,azz
5506,azz_noticiero-15-06-2022_247530.0-250190.0,2 s,azz
5507,azz_noticiero-15-06-2022_250190.0-251380.0,1 s,azz
5508,azz_noticiero-15-06-2022_251380.0-252960.0,1 s,azz
5509,azz_noticiero-15-06-2022_254640.0-255390.0,0 s,azz
5510,azz_noticiero-15-06-2022_256019.0-257279.99999999997,1 s,azz
5511,azz_noticiero-15-06-2022_257279.99999999997-258560.0,1 s,azz
5512,azz_noticiero-15-06-2022_258560.0-259700.0,1 s,azz
5513,azz_noticiero-15-06-2022_259700.0-260880.0,1 s,azz
5514,azz_noticiero-15-06-2022_260880.0-262240.0,1 s,azz
5515,azz_noticiero-15-06-2022_262240.0-264490.0,2 s,azz
5516,azz_noticiero-15-06-2022_264490.0-265350.0,0 s,azz
5517,azz_noticiero-15-06-2022_265350.0-266540.0,1 s,azz
5518,azz_noticiero-15-06-2022_275530.0-278310.0,2 s,azz
5519,azz_noticiero-15-06-2022_278310.0-280280.0,1 s,azz
5520,azz_noticiero-15-06-2022_280280.0-281530.0,1 s,azz
5521,azz_noticiero-15-06-2022_282850.0-284160.0,1 s,azz
5522,azz_noticiero-15-06-2022_284680.0-286530.0,1 s,azz
5523,azz_noticiero-15-06-2022_287190.0-288310.0,1 s,azz
5524,azz_noticiero-15-06-2022_292460.0-293930.0,1 s,azz
5525,azz_noticiero-15-06-2022_293930.0-296220.0,2 s,azz
5526,azz_noticiero-15-06-2022_296220.0-297210.0,0 s,azz
5527,azz_noticiero-15-06-2022_297210.0-298520.0,1 s,azz
5528,azz_noticiero-15-06-2022_298520.0-302370.0,3 s,azz
5529,azz_noticiero-15-06-2022_302370.0-303400.0,1 s,azz
5530,azz_noticiero-15-06-2022_517650.0-519090.00000000006,1 s,azz
5531,azz_noticiero-15-06-2022_519090.00000000006-520520.0,1 s,azz
5532,azz_noticiero-15-06-2022_520520.0-521070.00000000006,0 s,azz
5533,azz_noticiero-15-06-2022_521070.00000000006-521890.0,0 s,azz
5534,azz_noticiero-15-06-2022_521890.0-522860.0,0 s,azz
5535,azz_noticiero-15-06-2022_522860.0-524370.0,1 s,azz
5536,azz_noticiero-15-06-2022_529710.0-530500.0,0 s,azz
5537,azz_noticiero-15-06-2022_531080.0-532730.0,1 s,azz
5538,azz_noticiero-15-06-2022_532730.0-534510.0,1 s,azz
5539,azz_noticiero-15-06-2022_534510.0-536600.0,2 s,azz
5540,azz_noticiero-15-06-2022_536600.0-539090.0,2 s,azz
5541,azz_noticiero-15-06-2022_539090.0-541170.0,2 s,azz
5542,azz_noticiero-15-06-2022_541170.0-542460.0,1 s,azz
5543,azz_noticiero-15-06-2022_543100.0-545080.0,1 s,azz
5544,azz_noticiero-15-06-2022_545080.0-546910.0,1 s,azz
5545,azz_noticiero-15-06-2022_546910.0-548480.0,1 s,azz
5546,azz_noticiero-15-06-2022_548480.0-549430.0,0 s,azz
5547,azz_noticiero-15-06-2022_550020.0-552190.0,2 s,azz
5548,azz_noticiero-15-06-2022_552190.0-554020.0,1 s,azz
5549,azz_noticiero-15-06-2022_554020.0-556580.0,2 s,azz
5550,azz_noticiero-15-06-2022_556580.0-558110.0,1 s,azz
5551,azz_noticiero-15-06-2022_558110.0-558710.0,0 s,azz
5552,azz_noticiero-15-06-2022_558710.0-559280.0,0 s,azz
5553,azz_noticiero-15-06-2022_559280.0-560580.0,1 s,azz
5554,azz_noticiero-15-06-2022_560580.0-562760.0,2 s,azz
5555,azz_noticiero-15-06-2022_562760.0-564410.0,1 s,azz
5556,azz_noticiero-15-06-2022_564410.0-566770.0,2 s,azz
5557,azz_noticiero-15-06-2022_567290.0-570070.0,2 s,azz
5558,azz_noticiero-15-06-2022_570070.0-571970.0,1 s,azz
5559,azz_noticiero-15-06-2022_571970.0-574170.0,2 s,azz
5560,azz_noticiero-15-06-2022_574170.0-575680.0,1 s,azz
5561,azz_noticiero-15-06-2022_575680.0-578170.0,2 s,azz
5562,azz_noticiero-15-06-2022_578170.0-579530.0,1 s,azz
5563,azz_noticiero-15-06-2022_579530.0-581960.0,2 s,azz
5564,azz_noticiero-15-06-2022_581960.0-583190.0,1 s,azz
5565,azz_noticiero-15-06-2022_583190.0-583990.0,0 s,azz
5566,azz_noticiero-15-06-2022_584610.0-586010.0,1 s,azz
5567,azz_noticiero-15-06-2022_586010.0-588120.0,2 s,azz
5568,azz_noticiero-15-06-2022_588120.0-590090.0,1 s,azz
5569,azz_noticiero-15-06-2022_590090.0-591630.0,1 s,azz
5570,azz_noticiero-15-06-2022_591630.0-593470.0,1 s,azz
5571,azz_noticiero-15-06-2022_593470.0-596740.0,3 s,azz
5572,azz_noticiero-15-06-2022_596740.0-599910.0,3 s,azz
5573,azz_noticiero-15-06-2022_599910.0-601790.0,1 s,azz
5574,azz_noticiero-15-06-2022_601790.0-604070.0,2 s,azz
5575,azz_noticiero-15-06-2022_604070.0-604920.0,0 s,azz
5576,azz_noticiero-15-06-2022_604920.0-607630.0,2 s,azz
5577,azz_noticiero-15-06-2022_607630.0-608140.0,0 s,azz
5578,azz_noticiero-15-06-2022_616250.0-617760.0,1 s,azz
5579,azz_noticiero-15-06-2022_617760.0-619890.0,2 s,azz
5580,azz_noticiero-15-06-2022_619890.0-622610.0,2 s,azz
5581,azz_noticiero-15-06-2022_622610.0-625210.0,2 s,azz
5582,azz_noticiero-15-06-2022_625210.0-626250.0,1 s,azz
5583,azz_noticiero-15-06-2022_626250.0-626790.0,0 s,azz
5584,azz_noticiero-15-06-2022_627970.0-629420.0,1 s,azz
5585,azz_noticiero-15-06-2022_629420.0-631200.0,1 s,azz
5586,azz_noticiero-15-06-2022_631200.0-632900.0,1 s,azz
5587,azz_noticiero-15-06-2022_63180.0-68140.0,4 s,azz
5588,azz_noticiero-15-06-2022_632900.0-635640.0,2 s,azz
5589,azz_noticiero-15-06-2022_635640.0-636710.0,1 s,azz
5590,azz_noticiero-15-06-2022_636710.0-637520.0,0 s,azz
5591,azz_noticiero-15-06-2022_637520.0-639010.0,1 s,azz
5592,azz_noticiero-15-06-2022_639010.0-639850.0,0 s,azz
5593,azz_noticiero-15-06-2022_68140.0-71680.0,3 s,azz
5594,azz_noticiero-15-06-2022_71680.0-76830.0,5 s,azz
5595,azz_noticiero-15-06-2022_76830.0-81570.0,4 s,azz
5596,azz_noticiero-15-06-2022_775020.0-776670.0,1 s,azz
5597,azz_noticiero-15-06-2022_776670.0-777710.0,1 s,azz
5598,azz_noticiero-15-06-2022_784260.0-786300.0,2 s,azz
5599,azz_noticiero-15-06-2022_786300.0-788490.0,2 s,azz
5600,azz_noticiero-15-06-2022_789160.0-789840.0,0 s,azz
5601,azz_noticiero-15-06-2022_790620.0-793450.0,2 s,azz
5602,azz_noticiero-15-06-2022_793450.0-795060.0,1 s,azz
5603,azz_noticiero-15-06-2022_795590.0-796310.0,0 s,azz
5604,azz_noticiero-15-06-2022_796860.0-798820.0,1 s,azz
5605,azz_noticiero-15-06-2022_798820.0-799390.0,0 s,azz
5606,azz_noticiero-15-06-2022_800250.0-802010.0,1 s,azz
5607,azz_noticiero-15-06-2022_802720.0-805120.0,2 s,azz
5608,azz_noticiero-15-06-2022_806090.0-807430.0,1 s,azz
5609,azz_noticiero-15-06-2022_807430.0-809320.0,1 s,azz
5610,azz_noticiero-15-06-2022_809320.0-811450.0,2 s,azz
5611,azz_noticiero-15-06-2022_811450.0-812520.0,1 s,azz
5612,azz_noticiero-15-06-2022_813110.0-814990.0,1 s,azz
5613,azz_noticiero-15-06-2022_814990.0-817480.0,2 s,azz
5614,azz_noticiero-15-06-2022_81570.0-85160.0,3 s,azz
5615,azz_noticiero-15-06-2022_817480.0-821770.0,4 s,azz
5616,azz_noticiero-15-06-2022_821770.0-824020.0,2 s,azz
5617,azz_noticiero-15-06-2022_824020.0-826640.0,2 s,azz
5618,azz_noticiero-15-06-2022_827190.0-830210.0,3 s,azz
5619,azz_noticiero-15-06-2022_830770.0-832430.0,1 s,azz
5620,azz_noticiero-15-06-2022_832430.0-834640.0,2 s,azz
5621,azz_noticiero-15-06-2022_834640.0-839410.0,4 s,azz
5622,azz_noticiero-15-06-2022_840010.0-842210.0,2 s,azz
5623,azz_noticiero-15-06-2022_842920.0-843950.0,1 s,azz
5624,azz_noticiero-15-06-2022_843950.0-845230.0,1 s,azz
5625,azz_noticiero-15-06-2022_845230.0-846760.0,1 s,azz
5626,azz_noticiero-15-06-2022_847320.0-850860.0,3 s,azz
5627,azz_noticiero-15-06-2022_850860.0-852630.0,1 s,azz
5628,azz_noticiero-15-06-2022_853190.0-855350.0,2 s,azz
5629,azz_noticiero-15-06-2022_855350.0-857080.0,1 s,azz
5630,azz_noticiero-15-06-2022_857080.0-859280.0,2 s,azz
5631,azz_noticiero-15-06-2022_859280.0-861220.0,1 s,azz
5632,azz_noticiero-15-06-2022_861220.0-862820.0,1 s,azz
5633,azz_noticiero-15-06-2022_862820.0-864710.0,1 s,azz
5634,azz_noticiero-15-06-2022_865220.0-868300.0,3 s,azz
5635,azz_noticiero-15-06-2022_868300.0-869870.0,1 s,azz
5636,azz_noticiero-15-06-2022_869870.0-871550.0,1 s,azz
5637,azz_noticiero-15-06-2022_871550.0-873550.0,2 s,azz
5638,azz_noticiero-15-06-2022_873550.0-874860.0,1 s,azz
5639,azz_noticiero-15-06-2022_875510.0-876930.0,1 s,azz
5640,azz_noticiero-15-06-2022_885520.0-886740.0,1 s,azz
5641,azz_noticiero-15-06-2022_886740.0-889990.0,3 s,azz
5642,azz_noticiero-15-06-2022_889990.0-891240.0,1 s,azz
5643,azz_noticiero-15-06-2022_891240.0-892420.0,1 s,azz
5644,azz_noticiero-15-06-2022_892420.0-893780.0,1 s,azz
5645,azz_noticiero-15-06-2022_894500.0-896730.0,2 s,azz
5646,azz_noticiero-15-06-2022_896730.0-898540.0,1 s,azz
5647,azz_noticiero-15-06-2022_898540.0-900070.0,1 s,azz
5648,azz_noticiero-15-06-2022_900580.0-902690.0,2 s,azz
5649,azz_noticiero-15-06-2022_902690.0-904580.0,1 s,azz
5650,azz_noticiero-15-06-2022_905340.0-908060.0,2 s,azz
5651,azz_noticiero-15-06-2022_908060.0-908710.0,0 s,azz
5652,azz_noticiero-15-06-2022_908710.0-909220.0,0 s,azz
5653,azz_noticiero-15-06-2022_909220.0-910210.0,0 s,azz
5654,azz_noticiero-15-06-2022_910810.0-912100.0,1 s,azz
5655,azz_noticiero-15-06-2022_912100.0-913960.0,1 s,azz
5656,azz_noticiero-15-06-2022_913960.0-915830.0,1 s,azz
5657,azz_noticiero-15-06-2022_915830.0-918360.0,2 s,azz
5658,azz_noticiero-15-06-2022_918950.0-920660.0,1 s,azz
5659,azz_noticiero-15-06-2022_920660.0-922830.0,2 s,azz
5660,azz_noticiero-15-06-2022_922830.0-923820.0,0 s,azz
5661,azz_noticiero-15-06-2022_924330.0-925900.0,1 s,azz
5662,azz_noticiero-15-06-2022_925900.0-928440.0,2 s,azz
5663,azz_noticiero-15-06-2022_928440.0-930240.0,1 s,azz
5664,azz_noticiero-15-06-2022_930240.0-932040.0,1 s,azz
5665,azz_noticiero-15-06-2022_932040.0-933560.0,1 s,azz
5666,azz_noticiero-15-06-2022_934110.0-935480.0,1 s,azz
5667,azz_noticiero-15-06-2022_935480.0-938410.0,2 s,azz
5668,azz_noticiero-15-06-2022_938410.0-941890.0,3 s,azz
5669,azz_noticiero-15-06-2022_941890.0-943370.0,1 s,azz
5670,azz_noticiero-15-06-2022_943370.0-944960.0,1 s,azz
5671,azz_noticiero-15-06-2022_944960.0-946710.0,1 s,azz
5672,azz_noticiero-15-06-2022_946710.0-947880.0,1 s,azz
5673,azz_noticiero-15-06-2022_947880.0-950200.0,2 s,azz
5674,azz_noticiero-15-06-2022_950200.0-951590.0,1 s,azz
5675,azz_noticiero-15-06-2022_951590.0-953300.0,1 s,azz
5676,azz_noticiero-15-06-2022_953300.0-954300.0,1 s,azz
5677,azz_noticiero-15-06-2022_954300.0-955980.0,1 s,azz
5678,azz_noticiero-15-06-2022_955980.0-957330.0,1 s,azz
5679,azz_noticiero-15-06-2022_957330.0-959130.0,1 s,azz
5680,azz_noticiero-15-06-2022_960510.0-961820.0,1 s,azz
5681,azz_noticiero-15-06-2022_961820.0-965400.0,3 s,azz
5682,azz_noticiero-15-06-2022_965400.0-966460.0,1 s,azz
5683,azz_noticiero-15-06-2022_966460.0-968270.0,1 s,azz
5684,azz_noticiero-15-06-2022_968270.0-969430.0,1 s,azz
5685,azz_noticiero-15-06-2022_969430.0-971650.0,2 s,azz
5686,azz_noticiero-15-06-2022_971650.0-972150.0,0 s,azz
5687,azz_noticiero-15-06-2022_972690.0-976550.0,3 s,azz
5688,azz_noticiero-15-06-2022_976550.0-977590.0,1 s,azz
5689,azz_noticiero-15-06-2022_977590.0-978990.0,1 s,azz
5690,azz_noticiero-15-06-2022_978990.0-981100.0,2 s,azz
5691,azz_noticiero-15-06-2022_981100.0-983200.0,2 s,azz
5692,azz_noticiero-15-06-2022_983200.0-984310.0,1 s,azz
5693,azz_noticiero-15-06-2022_984310.0-985230.0,0 s,azz
5694,azz_noticiero-15-06-2022_985230.0-986380.0,1 s,azz
5695,azz_noticiero-15-06-2022_994030.0-995210.0,1 s,azz
5696,azz_noticiero-15-06-2022_995210.0-996770.0,1 s,azz
5697,azz_noticiero-15-06-2022_996770.0-998300.0,1 s,azz
5698,azz_noticiero-15-06-2022_998300.0-1000820.0,2 s,azz
5699,azz_noticiero-17-06-2022_1082220.0-1085280.0,3 s,azz
5700,azz_noticiero-17-06-2022_1087850.0-1090390.0,2 s,azz
5701,azz_noticiero-17-06-2022_1090390.0-1091860.0,1 s,azz
5702,azz_noticiero-17-06-2022_1091860.0-1093350.0,1 s,azz
5703,azz_noticiero-17-06-2022_1093350.0-1095150.0,1 s,azz
5704,azz_noticiero-17-06-2022_1095150.0-1097350.0,2 s,azz
5705,azz_noticiero-17-06-2022_1100880.0-1102470.0,1 s,azz
5706,azz_noticiero-17-06-2022_1102470.0-1103680.0,1 s,azz
5707,azz_noticiero-17-06-2022_1106790.0-1107640.0,0 s,azz
5708,azz_noticiero-17-06-2022_1108270.0-1111670.0,3 s,azz
5709,azz_noticiero-17-06-2022_1112930.0-1116610.0,3 s,azz
5710,azz_noticiero-17-06-2022_1116610.0-1121350.0,4 s,azz
5711,azz_noticiero-17-06-2022_111810.0-114110.0,2 s,azz
5712,azz_noticiero-17-06-2022_1121350.0-1122470.0,1 s,azz
5713,azz_noticiero-17-06-2022_1122470.0-1125200.0,2 s,azz
5714,azz_noticiero-17-06-2022_1125200.0-1127850.0,2 s,azz
5715,azz_noticiero-17-06-2022_1127850.0-1129840.0,1 s,azz
5716,azz_noticiero-17-06-2022_1129840.0-1132140.0,2 s,azz
5717,azz_noticiero-17-06-2022_1132140.0-1133380.0,1 s,azz
5718,azz_noticiero-17-06-2022_1133920.0-1136370.0,2 s,azz
5719,azz_noticiero-17-06-2022_1136370.0-1137380.0,1 s,azz
5720,azz_noticiero-17-06-2022_1137380.0-1139410.0,2 s,azz
5721,azz_noticiero-17-06-2022_1139410.0-1140920.0,1 s,azz
5722,azz_noticiero-17-06-2022_1140920.0-1142310.0,1 s,azz
5723,azz_noticiero-17-06-2022_114110.0-115860.0,1 s,azz
5724,azz_noticiero-17-06-2022_1142310.0-1143440.0,1 s,azz
5725,azz_noticiero-17-06-2022_1143440.0-1144530.0,1 s,azz
5726,azz_noticiero-17-06-2022_1144530.0-1146110.0,1 s,azz
5727,azz_noticiero-17-06-2022_1146760.0-1149560.0,2 s,azz
5728,azz_noticiero-17-06-2022_1149560.0-1151470.0,1 s,azz
5729,azz_noticiero-17-06-2022_1151470.0-1152900.0,1 s,azz
5730,azz_noticiero-17-06-2022_1153410.0-1154770.0,1 s,azz
5731,azz_noticiero-17-06-2022_1157790.0-1158890.0,1 s,azz
5732,azz_noticiero-17-06-2022_115860.0-117660.0,1 s,azz
5733,azz_noticiero-17-06-2022_1158890.0-1159910.0,1 s,azz
5734,azz_noticiero-17-06-2022_1159910.0-1162220.0,2 s,azz
5735,azz_noticiero-17-06-2022_1163160.0-1164370.0,1 s,azz
5736,azz_noticiero-17-06-2022_1164930.0-1166270.0,1 s,azz
5737,azz_noticiero-17-06-2022_1166270.0-1167680.0,1 s,azz
5738,azz_noticiero-17-06-2022_1167680.0-1170070.0,2 s,azz
5739,azz_noticiero-17-06-2022_1170070.0-1171520.0,1 s,azz
5740,azz_noticiero-17-06-2022_1171520.0-1173530.0,2 s,azz
5741,azz_noticiero-17-06-2022_1176550.0-1178370.0,1 s,azz
5742,azz_noticiero-17-06-2022_117660.0-118870.0,1 s,azz
5743,azz_noticiero-17-06-2022_1178370.0-1180580.0,2 s,azz
5744,azz_noticiero-17-06-2022_1180580.0-1182970.0,2 s,azz
5745,azz_noticiero-17-06-2022_1182970.0-1184720.0,1 s,azz
5746,azz_noticiero-17-06-2022_1184720.0-1187110.0,2 s,azz
5747,azz_noticiero-17-06-2022_1187110.0-1188510.0,1 s,azz
5748,azz_noticiero-17-06-2022_1188510.0-1190640.0,2 s,azz
5749,azz_noticiero-17-06-2022_118870.0-120540.0,1 s,azz
5750,azz_noticiero-17-06-2022_1190640.0-1191880.0,1 s,azz
5751,azz_noticiero-17-06-2022_1191880.0-1195330.0,3 s,azz
5752,azz_noticiero-17-06-2022_1196530.0-1197530.0,1 s,azz
5753,azz_noticiero-17-06-2022_1197530.0-1199000.0,1 s,azz
5754,azz_noticiero-17-06-2022_1199000.0-1200540.0,1 s,azz
5755,azz_noticiero-17-06-2022_1200540.0-1201980.0,1 s,azz
5756,azz_noticiero-17-06-2022_1201980.0-1203920.0,1 s,azz
5757,azz_noticiero-17-06-2022_1203920.0-1206380.0,2 s,azz
5758,azz_noticiero-17-06-2022_120540.0-121740.0,1 s,azz
5759,azz_noticiero-17-06-2022_1213330.0-1214560.0,1 s,azz
5760,azz_noticiero-17-06-2022_1214560.0-1215930.0,1 s,azz
5761,azz_noticiero-17-06-2022_1215930.0-1218390.0,2 s,azz
5762,azz_noticiero-17-06-2022_121740.0-122750.0,1 s,azz
5763,azz_noticiero-17-06-2022_1218390.0-1219670.0,1 s,azz
5764,azz_noticiero-17-06-2022_1219670.0-1220320.0,0 s,azz
5765,azz_noticiero-17-06-2022_1220910.0-1222180.0,1 s,azz
5766,azz_noticiero-17-06-2022_1222180.0-1224160.0,1 s,azz
5767,azz_noticiero-17-06-2022_1224160.0-1225280.0,1 s,azz
5768,azz_noticiero-17-06-2022_1225280.0-1226550.0,1 s,azz
5769,azz_noticiero-17-06-2022_1226550.0-1231260.0,4 s,azz
5770,azz_noticiero-17-06-2022_123340.0-126460.0,3 s,azz
5771,azz_noticiero-17-06-2022_126460.0-127840.0,1 s,azz
5772,azz_noticiero-17-06-2022_127840.0-129008.99999999999,1 s,azz
5773,azz_noticiero-17-06-2022_129008.99999999999-130250.0,1 s,azz
5774,azz_noticiero-17-06-2022_130250.0-131090.0,0 s,azz
5775,azz_noticiero-17-06-2022_131640.0-134370.0,2 s,azz
5776,azz_noticiero-17-06-2022_134370.0-137120.0,2 s,azz
5777,azz_noticiero-17-06-2022_137120.0-138410.0,1 s,azz
5778,azz_noticiero-17-06-2022_138410.0-140160.0,1 s,azz
5779,azz_noticiero-17-06-2022_140160.0-142270.0,2 s,azz
5780,azz_noticiero-17-06-2022_142270.0-144800.0,2 s,azz
5781,azz_noticiero-17-06-2022_1447370.0-1449860.0,2 s,azz
5782,azz_noticiero-17-06-2022_144800.0-145940.0,1 s,azz
5783,azz_noticiero-17-06-2022_1452210.0-1453270.0,1 s,azz
5784,azz_noticiero-17-06-2022_1453270.0-1454910.0,1 s,azz
5785,azz_noticiero-17-06-2022_1454910.0-1456220.0,1 s,azz
5786,azz_noticiero-17-06-2022_1456220.0-1458020.0,1 s,azz
5787,azz_noticiero-17-06-2022_1458020.0-1460090.0,2 s,azz
5788,azz_noticiero-17-06-2022_145940.0-147070.0,1 s,azz
5789,azz_noticiero-17-06-2022_1460090.0-1461870.0,1 s,azz
5790,azz_noticiero-17-06-2022_1461870.0-1463180.0,1 s,azz
5791,azz_noticiero-17-06-2022_1463180.0-1464320.0,1 s,azz
5792,azz_noticiero-17-06-2022_1464320.0-1466840.0,2 s,azz
5793,azz_noticiero-17-06-2022_1466840.0-1469460.0,2 s,azz
5794,azz_noticiero-17-06-2022_1469460.0-1470670.0,1 s,azz
5795,azz_noticiero-17-06-2022_1470670.0-1474240.0,3 s,azz
5796,azz_noticiero-17-06-2022_147070.0-148680.0,1 s,azz
5797,azz_noticiero-17-06-2022_1474240.0-1475350.0,1 s,azz
5798,azz_noticiero-17-06-2022_1475960.0-1478500.0,2 s,azz
5799,azz_noticiero-17-06-2022_1478500.0-1479500.0,1 s,azz
5800,azz_noticiero-17-06-2022_1480050.0-1482760.0,2 s,azz
5801,azz_noticiero-17-06-2022_1482760.0-1484330.0,1 s,azz
5802,azz_noticiero-17-06-2022_1484330.0-1485360.0,1 s,azz
5803,azz_noticiero-17-06-2022_1485360.0-1486820.0,1 s,azz
5804,azz_noticiero-17-06-2022_148680.0-149290.0,0 s,azz
5805,azz_noticiero-17-06-2022_1486820.0-1489260.0,2 s,azz
5806,azz_noticiero-17-06-2022_1489260.0-1491440.0,2 s,azz
5807,azz_noticiero-17-06-2022_1491440.0-1492030.0,0 s,azz
5808,azz_noticiero-17-06-2022_1492030.0-1494860.0,2 s,azz
5809,azz_noticiero-17-06-2022_149290.0-150250.0,0 s,azz
5810,azz_noticiero-17-06-2022_1494860.0-1496150.0,1 s,azz
5811,azz_noticiero-17-06-2022_1496150.0-1498190.0,2 s,azz
5812,azz_noticiero-17-06-2022_1498190.0-1499320.0,1 s,azz
5813,azz_noticiero-17-06-2022_1499320.0-1500660.0,1 s,azz
5814,azz_noticiero-17-06-2022_1500660.0-1502690.0,2 s,azz
5815,azz_noticiero-17-06-2022_1503210.0-1505530.0,2 s,azz
5816,azz_noticiero-17-06-2022_1505530.0-1507910.0,2 s,azz
5817,azz_noticiero-17-06-2022_1508470.0-1510650.0,2 s,azz
5818,azz_noticiero-17-06-2022_1510650.0-1515030.0,4 s,azz
5819,azz_noticiero-17-06-2022_1515030.0-1516410.0,1 s,azz
5820,azz_noticiero-17-06-2022_1517490.0-1519170.0,1 s,azz
5821,azz_noticiero-17-06-2022_1519170.0-1521250.0,2 s,azz
5822,azz_noticiero-17-06-2022_1521870.0-1523020.0,1 s,azz
5823,azz_noticiero-17-06-2022_1523740.0-1526280.0,2 s,azz
5824,azz_noticiero-17-06-2022_1526280.0-1528420.0,2 s,azz
5825,azz_noticiero-17-06-2022_1528420.0-1531100.0,2 s,azz
5826,azz_noticiero-17-06-2022_1531100.0-1532270.0,1 s,azz
5827,azz_noticiero-17-06-2022_1532270.0-1533340.0,1 s,azz
5828,azz_noticiero-17-06-2022_1535940.0-1537130.0,1 s,azz
5829,azz_noticiero-17-06-2022_1537130.0-1541270.0,4 s,azz
5830,azz_noticiero-17-06-2022_1541270.0-1542990.0,1 s,azz
5831,azz_noticiero-17-06-2022_1542990.0-1544760.0,1 s,azz
5832,azz_noticiero-17-06-2022_1544760.0-1545980.0,1 s,azz
5833,azz_noticiero-17-06-2022_1545980.0-1547640.0,1 s,azz
5834,azz_noticiero-17-06-2022_1548160.0-1549260.0,1 s,azz
5835,azz_noticiero-17-06-2022_1549260.0-1550660.0,1 s,azz
5836,azz_noticiero-17-06-2022_1550660.0-1551760.0,1 s,azz
